,Game_id,Event_Num,Event_Msg_Type,Period,WC_Time,PC_Time,Action_Type,Option1,Option2,Option3,Team_id,Person1,Person2,Team_id_type,Event_Msg_Type_Description,Action_Type_Description,Team_id_check,Team_id_check2
3071,33f631fec90cc1f08bb16cff5ed52f9b,343,8,3,668937,2800,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,6f223e85f3b3c72a7ce29a142767e806,91d86c8bc25e3813bbae2f4e6c70753a,2,Substitution,,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3072,33f631fec90cc1f08bb16cff5ed52f9b,344,8,3,668965,2800,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,91a259d73f01cc44ea00b70444bdac89,293f2b24a7c44b0d65cd9ac09b680ffc,2,Substitution,,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3073,33f631fec90cc1f08bb16cff5ed52f9b,345,8,3,669080,2800,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,c493d9929037f011bcb3ff8a2e468c6a,9cdb7fcbb36cb039e63ea8074df32a81,2,Substitution,,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3074,33f631fec90cc1f08bb16cff5ed52f9b,346,3,3,669169,2800,10,1,1,0,689ca95d19ef8d959ae9e70f41b6d0a7,b07ed3ce0e4991320064795011f02d4d,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 1 of 1,689ca95d19ef8d959ae9e70f41b6d0a7,
3075,33f631fec90cc1f08bb16cff5ed52f9b,350,1,3,669543,2480,79,2,1,0,689ca95d19ef8d959ae9e70f41b6d0a7,7021635e4c42453f92b82fe89cfffa35,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Pullup Jump shot,689ca95d19ef8d959ae9e70f41b6d0a7,
3076,33f631fec90cc1f08bb16cff5ed52f9b,358,6,3,670380,1810,3,0,0,0,dc0f916810cb46c22beec67a860e00b4,38165bacb00c27108cc23681972ee9ab,91d86c8bc25e3813bbae2f4e6c70753a,3,Foul,Loose Ball,689ca95d19ef8d959ae9e70f41b6d0a7,dc0f916810cb46c22beec67a860e00b4
3077,33f631fec90cc1f08bb16cff5ed52f9b,359,6,3,670541,1810,11,1,0,0,dc0f916810cb46c22beec67a860e00b4,38165bacb00c27108cc23681972ee9ab,6bcf6c1f8c373d25fca1579bc4464a91,3,Foul,Technical,689ca95d19ef8d959ae9e70f41b6d0a7,
3078,33f631fec90cc1f08bb16cff5ed52f9b,360,3,3,670675,1810,16,1,0,0,dc0f916810cb46c22beec67a860e00b4,f2f904a986118f6e2e67da38c64ffe81,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw Technical,dc0f916810cb46c22beec67a860e00b4,
3079,33f631fec90cc1f08bb16cff5ed52f9b,362,8,3,670803,1810,0,0,0,0,dc0f916810cb46c22beec67a860e00b4,38165bacb00c27108cc23681972ee9ab,6d8221ca1af17d191a7a0bdc27ce61aa,3,Substitution,,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3080,33f631fec90cc1f08bb16cff5ed52f9b,371,1,3,671507,1190,1,3,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,b07ed3ce0e4991320064795011f02d4d,7021635e4c42453f92b82fe89cfffa35,2,Made Shot,Jump Shot,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3081,33f631fec90cc1f08bb16cff5ed52f9b,376,6,3,671786,950,4,0,1,0,689ca95d19ef8d959ae9e70f41b6d0a7,b07ed3ce0e4991320064795011f02d4d,7456d0c6cf404d5d6321c7332391f09a,2,Foul,Offensive,689ca95d19ef8d959ae9e70f41b6d0a7,dc0f916810cb46c22beec67a860e00b4
3082,33f631fec90cc1f08bb16cff5ed52f9b,380,8,3,672995,950,0,0,0,0,dc0f916810cb46c22beec67a860e00b4,7021635e4c42453f92b82fe89cfffa35,4b095e823bb1b4857a50d41a511930d4,3,Substitution,,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3083,33f631fec90cc1f08bb16cff5ed52f9b,381,8,3,673277,950,0,0,0,0,dc0f916810cb46c22beec67a860e00b4,5f6c28ea1939903f51fbff12de4aa7c2,0f79f5ac1d01d9639c74a0cce4a8c7b3,3,Substitution,,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3084,33f631fec90cc1f08bb16cff5ed52f9b,382,8,3,673277,950,0,0,0,0,dc0f916810cb46c22beec67a860e00b4,7456d0c6cf404d5d6321c7332391f09a,5e0158b93a72b41987eec3429fb2038f,3,Substitution,,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3085,33f631fec90cc1f08bb16cff5ed52f9b,383,1,3,673569,770,1,2,0,0,dc0f916810cb46c22beec67a860e00b4,f2f904a986118f6e2e67da38c64ffe81,91d86c8bc25e3813bbae2f4e6c70753a,3,Made Shot,Jump Shot,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3086,33f631fec90cc1f08bb16cff5ed52f9b,384,1,3,673696,640,108,2,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,293f2b24a7c44b0d65cd9ac09b680ffc,6d8221ca1af17d191a7a0bdc27ce61aa,2,Made Shot,Cutting Dunk Shot,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3087,33f631fec90cc1f08bb16cff5ed52f9b,389,1,3,674207,183,3,2,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,9cdb7fcbb36cb039e63ea8074df32a81,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Hook Shot,689ca95d19ef8d959ae9e70f41b6d0a7,
3088,33f631fec90cc1f08bb16cff5ed52f9b,390,6,3,674409,13,2,1,0,2,dc0f916810cb46c22beec67a860e00b4,4b095e823bb1b4857a50d41a511930d4,0f79f5ac1d01d9639c74a0cce4a8c7b3,3,Foul,Shooting,689ca95d19ef8d959ae9e70f41b6d0a7,dc0f916810cb46c22beec67a860e00b4
3089,33f631fec90cc1f08bb16cff5ed52f9b,392,3,3,674724,13,11,1,0,0,dc0f916810cb46c22beec67a860e00b4,0f79f5ac1d01d9639c74a0cce4a8c7b3,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw 1 of 2,dc0f916810cb46c22beec67a860e00b4,
3090,33f631fec90cc1f08bb16cff5ed52f9b,394,3,3,674878,13,12,1,0,0,dc0f916810cb46c22beec67a860e00b4,0f79f5ac1d01d9639c74a0cce4a8c7b3,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw 2 of 2,dc0f916810cb46c22beec67a860e00b4,
3091,33f631fec90cc1f08bb16cff5ed52f9b,396,13,3,674997,0,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,6bcf6c1f8c373d25fca1579bc4464a91,6bcf6c1f8c373d25fca1579bc4464a91,2,End Period,,,
3092,33f631fec90cc1f08bb16cff5ed52f9b,398,12,4,676630,7200,0,0,0,0,dc0f916810cb46c22beec67a860e00b4,6bcf6c1f8c373d25fca1579bc4464a91,6bcf6c1f8c373d25fca1579bc4464a91,3,Start Period,,,
3093,33f631fec90cc1f08bb16cff5ed52f9b,402,6,4,676986,7000,1,0,0,0,dc0f916810cb46c22beec67a860e00b4,a21d7d83ae1fb9bc438e87b06072efbb,c5c6264e03c7fb09cb1cc56249900c17,3,Foul,Personal,689ca95d19ef8d959ae9e70f41b6d0a7,dc0f916810cb46c22beec67a860e00b4
3094,33f631fec90cc1f08bb16cff5ed52f9b,403,6,4,677297,6910,2,0,0,2,dc0f916810cb46c22beec67a860e00b4,a21d7d83ae1fb9bc438e87b06072efbb,c5c6264e03c7fb09cb1cc56249900c17,3,Foul,Shooting,689ca95d19ef8d959ae9e70f41b6d0a7,dc0f916810cb46c22beec67a860e00b4
3095,33f631fec90cc1f08bb16cff5ed52f9b,404,3,4,677488,6910,11,2,0,0,dc0f916810cb46c22beec67a860e00b4,c5c6264e03c7fb09cb1cc56249900c17,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw 1 of 2,dc0f916810cb46c22beec67a860e00b4,
3096,33f631fec90cc1f08bb16cff5ed52f9b,406,3,4,677607,6910,12,1,0,0,dc0f916810cb46c22beec67a860e00b4,c5c6264e03c7fb09cb1cc56249900c17,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw 2 of 2,dc0f916810cb46c22beec67a860e00b4,
3097,33f631fec90cc1f08bb16cff5ed52f9b,409,1,4,678047,6610,1,2,0,0,dc0f916810cb46c22beec67a860e00b4,f2f904a986118f6e2e67da38c64ffe81,0f79f5ac1d01d9639c74a0cce4a8c7b3,3,Made Shot,Jump Shot,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3098,33f631fec90cc1f08bb16cff5ed52f9b,410,1,4,678271,6390,63,2,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,4b095e823bb1b4857a50d41a511930d4,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Fadeaway Jump Shot,689ca95d19ef8d959ae9e70f41b6d0a7,
3099,33f631fec90cc1f08bb16cff5ed52f9b,414,6,4,678691,6000,14,0,0,2,dc0f916810cb46c22beec67a860e00b4,4b095e823bb1b4857a50d41a511930d4,5e0158b93a72b41987eec3429fb2038f,3,Foul,Flagrant Type 1,689ca95d19ef8d959ae9e70f41b6d0a7,dc0f916810cb46c22beec67a860e00b4
3100,33f631fec90cc1f08bb16cff5ed52f9b,416,3,4,680372,6000,18,2,0,0,dc0f916810cb46c22beec67a860e00b4,5e0158b93a72b41987eec3429fb2038f,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw Flagrant 1 of 2,dc0f916810cb46c22beec67a860e00b4,
3101,33f631fec90cc1f08bb16cff5ed52f9b,418,3,4,680483,6000,19,2,0,0,dc0f916810cb46c22beec67a860e00b4,5e0158b93a72b41987eec3429fb2038f,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw Flagrant 2 of 2,dc0f916810cb46c22beec67a860e00b4,
3102,33f631fec90cc1f08bb16cff5ed52f9b,423,6,4,681069,5770,1,0,1,0,dc0f916810cb46c22beec67a860e00b4,293f2b24a7c44b0d65cd9ac09b680ffc,6f223e85f3b3c72a7ce29a142767e806,3,Foul,Personal,689ca95d19ef8d959ae9e70f41b6d0a7,dc0f916810cb46c22beec67a860e00b4
3103,33f631fec90cc1f08bb16cff5ed52f9b,424,8,4,680371,6000,0,0,0,0,dc0f916810cb46c22beec67a860e00b4,91d86c8bc25e3813bbae2f4e6c70753a,6f223e85f3b3c72a7ce29a142767e806,3,Substitution,,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3104,33f631fec90cc1f08bb16cff5ed52f9b,425,8,4,681217,5770,0,0,0,0,dc0f916810cb46c22beec67a860e00b4,5e0158b93a72b41987eec3429fb2038f,5f6c28ea1939903f51fbff12de4aa7c2,3,Substitution,,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3105,33f631fec90cc1f08bb16cff5ed52f9b,426,6,4,681357,5720,4,0,0,0,dc0f916810cb46c22beec67a860e00b4,f2f904a986118f6e2e67da38c64ffe81,4b095e823bb1b4857a50d41a511930d4,3,Foul,Offensive,dc0f916810cb46c22beec67a860e00b4,689ca95d19ef8d959ae9e70f41b6d0a7
3106,33f631fec90cc1f08bb16cff5ed52f9b,430,1,4,681798,5370,5,2,0,0,dc0f916810cb46c22beec67a860e00b4,6f223e85f3b3c72a7ce29a142767e806,0f79f5ac1d01d9639c74a0cce4a8c7b3,3,Made Shot,Layup Shot,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3107,33f631fec90cc1f08bb16cff5ed52f9b,435,1,4,682236,4930,1,3,0,0,dc0f916810cb46c22beec67a860e00b4,f2f904a986118f6e2e67da38c64ffe81,5f6c28ea1939903f51fbff12de4aa7c2,3,Made Shot,Jump Shot,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3108,33f631fec90cc1f08bb16cff5ed52f9b,438,8,4,683416,4930,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,a21d7d83ae1fb9bc438e87b06072efbb,b07ed3ce0e4991320064795011f02d4d,2,Substitution,,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3109,33f631fec90cc1f08bb16cff5ed52f9b,439,8,4,683416,4930,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,293f2b24a7c44b0d65cd9ac09b680ffc,7021635e4c42453f92b82fe89cfffa35,2,Substitution,,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3110,33f631fec90cc1f08bb16cff5ed52f9b,440,8,4,683416,4930,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,6d8221ca1af17d191a7a0bdc27ce61aa,38165bacb00c27108cc23681972ee9ab,2,Substitution,,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3111,33f631fec90cc1f08bb16cff5ed52f9b,441,8,4,683416,4930,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,4b095e823bb1b4857a50d41a511930d4,91a259d73f01cc44ea00b70444bdac89,2,Substitution,,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3112,33f631fec90cc1f08bb16cff5ed52f9b,442,8,4,683611,4930,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,c5c6264e03c7fb09cb1cc56249900c17,7456d0c6cf404d5d6321c7332391f09a,2,Substitution,,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3113,33f631fec90cc1f08bb16cff5ed52f9b,449,1,4,684218,4420,52,2,0,0,dc0f916810cb46c22beec67a860e00b4,6f223e85f3b3c72a7ce29a142767e806,f2f904a986118f6e2e67da38c64ffe81,3,Made Shot,Alley Oop Dunk Shot,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3114,33f631fec90cc1f08bb16cff5ed52f9b,454,1,4,684679,3960,1,3,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,b07ed3ce0e4991320064795011f02d4d,91a259d73f01cc44ea00b70444bdac89,2,Made Shot,Jump Shot,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3115,33f631fec90cc1f08bb16cff5ed52f9b,461,1,4,686681,3550,1,3,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,b07ed3ce0e4991320064795011f02d4d,9cdb7fcbb36cb039e63ea8074df32a81,2,Made Shot,Jump Shot,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3116,33f631fec90cc1f08bb16cff5ed52f9b,472,1,4,688793,2990,79,2,0,0,dc0f916810cb46c22beec67a860e00b4,7456d0c6cf404d5d6321c7332391f09a,0f79f5ac1d01d9639c74a0cce4a8c7b3,3,Made Shot,Pullup Jump shot,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3117,33f631fec90cc1f08bb16cff5ed52f9b,473,6,4,689003,2790,1,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,7456d0c6cf404d5d6321c7332391f09a,38165bacb00c27108cc23681972ee9ab,2,Foul,Personal,dc0f916810cb46c22beec67a860e00b4,689ca95d19ef8d959ae9e70f41b6d0a7
3118,33f631fec90cc1f08bb16cff5ed52f9b,474,1,4,689291,2690,78,2,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,38165bacb00c27108cc23681972ee9ab,7021635e4c42453f92b82fe89cfffa35,2,Made Shot,Floating Jump shot,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3119,33f631fec90cc1f08bb16cff5ed52f9b,477,6,4,689513,2490,27,1,0,2,dc0f916810cb46c22beec67a860e00b4,b07ed3ce0e4991320064795011f02d4d,f2f904a986118f6e2e67da38c64ffe81,3,Foul,Personal Block,689ca95d19ef8d959ae9e70f41b6d0a7,dc0f916810cb46c22beec67a860e00b4
3120,33f631fec90cc1f08bb16cff5ed52f9b,478,3,4,689734,2490,11,1,0,0,dc0f916810cb46c22beec67a860e00b4,f2f904a986118f6e2e67da38c64ffe81,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw 1 of 2,dc0f916810cb46c22beec67a860e00b4,
3121,33f631fec90cc1f08bb16cff5ed52f9b,480,3,4,689867,2490,12,1,0,0,dc0f916810cb46c22beec67a860e00b4,f2f904a986118f6e2e67da38c64ffe81,6bcf6c1f8c373d25fca1579bc4464a91,3,Free Throw,Free Throw 2 of 2,dc0f916810cb46c22beec67a860e00b4,
3122,33f631fec90cc1f08bb16cff5ed52f9b,489,6,4,690630,1900,2,0,0,2,689ca95d19ef8d959ae9e70f41b6d0a7,6f223e85f3b3c72a7ce29a142767e806,91a259d73f01cc44ea00b70444bdac89,2,Foul,Shooting,dc0f916810cb46c22beec67a860e00b4,689ca95d19ef8d959ae9e70f41b6d0a7
3123,33f631fec90cc1f08bb16cff5ed52f9b,490,3,4,690803,1900,11,1,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,91a259d73f01cc44ea00b70444bdac89,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 1 of 2,689ca95d19ef8d959ae9e70f41b6d0a7,
3124,33f631fec90cc1f08bb16cff5ed52f9b,492,3,4,690962,1900,12,2,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,91a259d73f01cc44ea00b70444bdac89,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 2 of 2,689ca95d19ef8d959ae9e70f41b6d0a7,
3125,33f631fec90cc1f08bb16cff5ed52f9b,496,1,4,691214,1720,107,2,0,0,dc0f916810cb46c22beec67a860e00b4,6f223e85f3b3c72a7ce29a142767e806,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Tip Dunk Shot,dc0f916810cb46c22beec67a860e00b4,
3126,33f631fec90cc1f08bb16cff5ed52f9b,500,1,4,691739,1290,97,2,0,0,dc0f916810cb46c22beec67a860e00b4,6f223e85f3b3c72a7ce29a142767e806,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Tip Layup Shot,dc0f916810cb46c22beec67a860e00b4,
3127,33f631fec90cc1f08bb16cff5ed52f9b,502,6,4,691905,1160,4,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,9cdb7fcbb36cb039e63ea8074df32a81,f2f904a986118f6e2e67da38c64ffe81,2,Foul,Offensive,689ca95d19ef8d959ae9e70f41b6d0a7,dc0f916810cb46c22beec67a860e00b4
3128,33f631fec90cc1f08bb16cff5ed52f9b,505,1,4,692184,1070,49,2,0,0,dc0f916810cb46c22beec67a860e00b4,7456d0c6cf404d5d6321c7332391f09a,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Driving Dunk Shot,dc0f916810cb46c22beec67a860e00b4,
3129,33f631fec90cc1f08bb16cff5ed52f9b,506,1,4,692423,870,5,2,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,9cdb7fcbb36cb039e63ea8074df32a81,7021635e4c42453f92b82fe89cfffa35,2,Made Shot,Layup Shot,689ca95d19ef8d959ae9e70f41b6d0a7,689ca95d19ef8d959ae9e70f41b6d0a7
3130,33f631fec90cc1f08bb16cff5ed52f9b,510,1,4,692849,482,7,2,1,0,dc0f916810cb46c22beec67a860e00b4,6f223e85f3b3c72a7ce29a142767e806,7456d0c6cf404d5d6321c7332391f09a,3,Made Shot,Dunk Shot,dc0f916810cb46c22beec67a860e00b4,dc0f916810cb46c22beec67a860e00b4
3131,33f631fec90cc1f08bb16cff5ed52f9b,511,1,4,693081,297,79,2,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,b07ed3ce0e4991320064795011f02d4d,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Pullup Jump shot,689ca95d19ef8d959ae9e70f41b6d0a7,
3132,33f631fec90cc1f08bb16cff5ed52f9b,518,6,4,694435,155,28,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,5f6c28ea1939903f51fbff12de4aa7c2,7021635e4c42453f92b82fe89cfffa35,2,Foul,Personal Take,dc0f916810cb46c22beec67a860e00b4,689ca95d19ef8d959ae9e70f41b6d0a7
3133,33f631fec90cc1f08bb16cff5ed52f9b,523,6,4,695639,126,28,1,0,2,689ca95d19ef8d959ae9e70f41b6d0a7,0f79f5ac1d01d9639c74a0cce4a8c7b3,7021635e4c42453f92b82fe89cfffa35,2,Foul,Personal Take,dc0f916810cb46c22beec67a860e00b4,689ca95d19ef8d959ae9e70f41b6d0a7
3134,33f631fec90cc1f08bb16cff5ed52f9b,524,3,4,695786,126,11,2,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,7021635e4c42453f92b82fe89cfffa35,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 1 of 2,689ca95d19ef8d959ae9e70f41b6d0a7,
3135,33f631fec90cc1f08bb16cff5ed52f9b,526,3,4,695929,126,12,1,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,7021635e4c42453f92b82fe89cfffa35,6bcf6c1f8c373d25fca1579bc4464a91,2,Free Throw,Free Throw 2 of 2,689ca95d19ef8d959ae9e70f41b6d0a7,
3136,33f631fec90cc1f08bb16cff5ed52f9b,529,1,4,696150,29,97,2,0,0,dc0f916810cb46c22beec67a860e00b4,6f223e85f3b3c72a7ce29a142767e806,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Tip Layup Shot,dc0f916810cb46c22beec67a860e00b4,
3137,33f631fec90cc1f08bb16cff5ed52f9b,531,13,4,696248,0,0,0,0,0,689ca95d19ef8d959ae9e70f41b6d0a7,6bcf6c1f8c373d25fca1579bc4464a91,6bcf6c1f8c373d25fca1579bc4464a91,2,End Period,,,
3138,345f285f7c654bf7a03e940a9bc923c3,0,12,1,618811,7200,0,0,0,0,1473d70e5646a26de3c52aa1abd85b1f,6bcf6c1f8c373d25fca1579bc4464a91,6bcf6c1f8c373d25fca1579bc4464a91,0,Start Period,,,
3139,345f285f7c654bf7a03e940a9bc923c3,5,1,1,619270,6950,1,3,0,0,e2d25dd55740327314a2a0b874621ba8,1f8e6e61eb13aa30f5384a7e6716ec19,056755eee40e0ae3ce0cebd5b9053a3c,2,Made Shot,Jump Shot,e2d25dd55740327314a2a0b874621ba8,e2d25dd55740327314a2a0b874621ba8
3140,345f285f7c654bf7a03e940a9bc923c3,7,1,1,619452,6760,50,2,1,0,e2d25dd55740327314a2a0b874621ba8,c014e84aa77975fc1c2744e6b9f3270e,1f8e6e61eb13aa30f5384a7e6716ec19,2,Made Shot,Running Dunk Shot,e2d25dd55740327314a2a0b874621ba8,e2d25dd55740327314a2a0b874621ba8
3141,345f285f7c654bf7a03e940a9bc923c3,10,1,1,620509,6580,79,2,0,0,bcdf0d0117f2e3d5afcd70f977eae3d6,4eff0c7b3c32f68bfece327044b47b49,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Pullup Jump shot,bcdf0d0117f2e3d5afcd70f977eae3d6,
3142,345f285f7c654bf7a03e940a9bc923c3,11,6,1,620656,6460,1,0,0,0,e2d25dd55740327314a2a0b874621ba8,73cae0c04831cfb8dd47d5f41faf277f,056755eee40e0ae3ce0cebd5b9053a3c,2,Foul,Personal,bcdf0d0117f2e3d5afcd70f977eae3d6,e2d25dd55740327314a2a0b874621ba8
3143,345f285f7c654bf7a03e940a9bc923c3,19,1,1,621691,5800,1,2,0,0,bcdf0d0117f2e3d5afcd70f977eae3d6,4a34b108d006b92660ec7593dde29e0d,73cae0c04831cfb8dd47d5f41faf277f,3,Made Shot,Jump Shot,bcdf0d0117f2e3d5afcd70f977eae3d6,bcdf0d0117f2e3d5afcd70f977eae3d6
3144,345f285f7c654bf7a03e940a9bc923c3,25,1,1,622293,5400,42,2,0,0,bcdf0d0117f2e3d5afcd70f977eae3d6,4eff0c7b3c32f68bfece327044b47b49,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Driving Layup Shot,bcdf0d0117f2e3d5afcd70f977eae3d6,
3145,345f285f7c654bf7a03e940a9bc923c3,31,1,1,622666,5020,7,2,0,0,e2d25dd55740327314a2a0b874621ba8,c014e84aa77975fc1c2744e6b9f3270e,fd8b5b53146b42edda07a15e27051bca,2,Made Shot,Dunk Shot,e2d25dd55740327314a2a0b874621ba8,e2d25dd55740327314a2a0b874621ba8
3146,345f285f7c654bf7a03e940a9bc923c3,34,1,1,622964,4720,42,2,0,0,e2d25dd55740327314a2a0b874621ba8,23d30ea674e3a1374d4ea788452ad6bb,6bcf6c1f8c373d25fca1579bc4464a91,2,Made Shot,Driving Layup Shot,e2d25dd55740327314a2a0b874621ba8,
3147,345f285f7c654bf7a03e940a9bc923c3,36,1,1,623429,4420,5,2,0,0,e2d25dd55740327314a2a0b874621ba8,1f8e6e61eb13aa30f5384a7e6716ec19,23d30ea674e3a1374d4ea788452ad6bb,2,Made Shot,Layup Shot,e2d25dd55740327314a2a0b874621ba8,e2d25dd55740327314a2a0b874621ba8
3148,345f285f7c654bf7a03e940a9bc923c3,38,8,1,623738,4240,0,0,0,0,bcdf0d0117f2e3d5afcd70f977eae3d6,52af793d0eeef92b05ce0d6b01cf2542,59f29037d9dc9165fb360b9b3612d919,3,Substitution,,bcdf0d0117f2e3d5afcd70f977eae3d6,bcdf0d0117f2e3d5afcd70f977eae3d6
3149,345f285f7c654bf7a03e940a9bc923c3,39,8,1,623823,4240,0,0,0,0,bcdf0d0117f2e3d5afcd70f977eae3d6,1f8e6e61eb13aa30f5384a7e6716ec19,fd3a01d2c35cb46d49e9b2fe6fefea69,3,Substitution,,e2d25dd55740327314a2a0b874621ba8,e2d25dd55740327314a2a0b874621ba8
3150,345f285f7c654bf7a03e940a9bc923c3,43,1,1,624193,4000,79,2,0,0,bcdf0d0117f2e3d5afcd70f977eae3d6,4eff0c7b3c32f68bfece327044b47b49,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Pullup Jump shot,bcdf0d0117f2e3d5afcd70f977eae3d6,
3151,345f285f7c654bf7a03e940a9bc923c3,52,8,1,626110,3480,0,0,0,0,bcdf0d0117f2e3d5afcd70f977eae3d6,fd8b5b53146b42edda07a15e27051bca,7ed981d8ac6a49c95a4387973bd1ba42,3,Substitution,,e2d25dd55740327314a2a0b874621ba8,e2d25dd55740327314a2a0b874621ba8
3152,345f285f7c654bf7a03e940a9bc923c3,53,8,1,626128,3480,0,0,0,0,bcdf0d0117f2e3d5afcd70f977eae3d6,23d30ea674e3a1374d4ea788452ad6bb,ed343691d2b2712df2037aa5c1a0f9ab,3,Substitution,,e2d25dd55740327314a2a0b874621ba8,e2d25dd55740327314a2a0b874621ba8
3153,345f285f7c654bf7a03e940a9bc923c3,54,1,1,626428,3410,1,2,0,0,bcdf0d0117f2e3d5afcd70f977eae3d6,73cae0c04831cfb8dd47d5f41faf277f,6bcf6c1f8c373d25fca1579bc4464a91,3,Made Shot,Jump Shot,bcdf0d0117f2e3d5afcd70f977eae3d6,
